序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
96,嵌入式软件工程师,FPGA工程师 （高级）,15-25k,无锡,5-10年-本科-原理图,5-10年-本科-原理图,无锡拜安智能科技有限公司,计算机软件-1-49人,无锡,计算机软件-1-49人,"职责描述：
1、负责公司FPGA产品的需求分析，方案设计。确定FPGA架构、代码编写、模块设计及仿真；
2、FPGA硬件调试，以满足各种需要的功能及性能；
3、进行系统的功能定义；
4、分析并解决开发过程中的问题，FPGA的资源及时序优化；
5、配合软、硬件设计人员完成相关任务目标；
6、协助测试工程师制定测试计划，定位发现的问题；
7、负责FPGA、产品的设计/验证文档的编写。

","任职要求：
1、丰富的FPGA相关开发经验，熟悉Xilinx公司FPGA结构以及设计流程；
2、对FPGA相关的整体方案设计，代码架构有较深刻的理解；
3、对FPGA的debug及相关调试功能开发有较深刻的理解；
4、本科及以上学历，电子、计算机、自动化、通信等相关专业；
5、熟悉FPGA设计开发、调试流程，能够使用相关测试工具和示波器、逻辑分析仪、频谱仪等仪表；
6、.熟练使用Verilog/VHDL硬件描述语言进行FPGA设计代码以及仿真Testbench的编写；
7、有FPGA高速接口GTX/GTH设计经验、SRIO/PCIe/Ethernet/FC/LVDS/DDR相关经验者优先。"
97,嵌入式软件工程师,FPGA验证工程师 或 FPGA开发工程师,30-60k·13薪,上海,3-5年-本科-FPGA开发-FPGA验证-FPGA-Verilog-逻辑设计,3-5年-本科-FPGA开发-FPGA验证-FPGA-Verilog-逻辑设计,某深圳知名公司,通信设备-已上市-10000人以上,上海,通信设备-已上市-10000人以上,"岗位可放：上海，北京，深圳，西安，成都，南京，苏州，武汉，长沙，合肥，厦门，等等城市
2份JD 如下

FPGA开发工程师
职责描述：
1.根据算法设计要求确定代码架构，完成详细设计；
2.负责通信算法模块的FPGA实现与集成测试，进行必要功能和时序仿真验证、实物验证；
3. 与软硬件开发团队配合，支持产品联调、现场测试。

","任职要求：
1.通信、电子、微电子等相关专业本科以上学历；
2.基带算法的FPGA实现经验，本科4年或硕士1年以上工作经验；
3.精通Verilog硬件描述语言，熟悉Xilinx主流FPGA器件特性，熟练使用常用EDA工具；
4. 移动通信行业背景者优先，熟悉嵌入式C开发者优先

FPGA验证工程师
岗位职责：
1.根据芯片规格搭建和管理FPGA验证平台
2.负责芯片的FPGA代码移植和FPGA代码设计
3.负责协调和指导芯片各个组件在FPGA平台的验证

"
98,嵌入式软件工程师,车规芯片头部公司FPGA验证,50-80k·15薪,上海,5-10年-本科-FPGA验证-FPGA开发,5-10年-本科-FPGA验证-FPGA开发,某上海大型IT服务公司,IT服务-5000-10000人,上海,IT服务-5000-10000人,"职责描述： （上海/西安/北京）
1.根据项目要求参与芯片的系统功能及软硬件原型验证和开发，负责 SoC/Subsystem 的 RTL 到 FPGA 原型机测试平台的设计实现与有效性测试； 
2.制订FPGA原型验证的策略和开发计划，跟进FPGA原型验证方法学的演进，参与设计完善FPGA设计流程；
3.指导硬件工程师绘制FPGA原型验证平台高速接口子卡的原理图及PCB；
4.负责FPGA原型验证平台高速接口子卡的调试；
5.负责FPGA原型验证报告的整理及相关技术文档的编写；


","任职要求: 
1.电子、通信等相关专业硕士及以上学历，5年以上相关工作经验；
2.理解基于FPGA的SoC原型验证流程并熟练使用相关实现工具；
3.熟悉Xilinx/Altera等FPGA器件的型号及规格，精通FPGA内部PLL、DDR、PCIE等IP的应用及IO电气特性；
4.熟悉 C/C++语言知识或熟悉一种脚本语言，如 perl/python/ruby 等；
5.有DDR/PCIE/USB/UFS/Ethernet/Serdes验证或FPGA调试经验者尤佳；
6.有多媒体子系统（MIPI/ISP/NPU/DPU/VPU）验证或FPGA调试经验者尤佳；
7.良好的沟通及团队协作能力，强烈的责任心和工作热情，英语读写熟练。"
99,嵌入式软件工程师,高级FPGA验证工程师,45-55k·16薪,成都,经验不限-学历不限-FPGA验证-软件设计-硬件设计-FPGA-单片机,经验不限-学历不限-FPGA验证-软件设计-硬件设计-FPGA-单片机,某知名上市公司,电子/半导体/集成电路-已上市-100-499人,成都,电子/半导体/集成电路-已上市-100-499人,"工作职责
1.负责项目整体FPGA验证工作，包括和其它团队合作制定验证计划，审阅验证结果等；
2.负责项目FPGA硬件验证平台搭建及调试；
3.负责FPGA验证用例编写及设计验证，并能指导低职级工程师工作；
4.负责和软件开发及前端设计等团队分析定位设计问题；
5.参与相关流程制定和文档输出
","任职资格
1.本科以上学历，通信、电子信息工程、微电子、计算机等相关专业
2.5年以上MCU产品FPGA验证工作经验
3.熟悉ARM-Based MCU产品FPGA硬件验证平台设计及相关调试工具
4.熟悉FPGA验证流程，包括FPGA验证计划制定、验证用例编写、DUT功能及性能测试
5.熟悉Xilinx FPGA，熟练使用Synplify，Vivado，ISE等开发工具，熟悉C或者C++编程语言
6.有高性能MCU产品 FPGA验证经验优先，熟悉以太网，CAN总线或Security相关优先
7.有车规级芯片FPGA经验优先， 熟悉劳德巴赫等开发调试工具优先
8.具有成功量产芯片的FPGA验证经验；
9.具有自我驱动和团队合作精神，较强的口头和书面交流能力；"
100,嵌入式软件工程师,FPGA工程师,25-50k·13薪,上海-浦东新区,3-5年-本科-FPGA,3-5年-本科-FPGA,捷普集团 JABIL,电子/半导体/集成电路-10000人以上,上海-浦东新区,电子/半导体/集成电路-10000人以上,,
101,嵌入式软件工程师,资深FPGA开发设计岗(J42187),20-28k·15薪,成都-高新区,5-10年-统招本科-算法开发-FPGA开发-逻辑设计-Xilinx-IIC-DAC-UART-SPI-ADC-FPGA,5-10年-统招本科-算法开发-FPGA开发-逻辑设计-Xilinx-IIC-DAC-UART-SPI-ADC-FPGA,京东方,电子/半导体/集成电路-沪深A股上市-10000人以上,成都-高新区,电子/半导体/集成电路-沪深A股上市-10000人以上,"职责描述：
1. 主导搭建AMOLED显示FPGA系统驱动平台，实现AMOLED面板驱动显示
2. 负责AMOLED像素驱动显示时序的FPGA平台编写设计
3. 负责AMOLED电路驱动信号传输协议的FPGA开发落地（MIPI/eDP/LVDS等）
4. 针对AMOLED面板显示，前瞻性规划显示画质提升、寿命改善的算法补偿方案与验证，主导实现自主算法的IP开发与Driver IC导入验证
5.负责搭建基于FPGA的信号采集平台，建立触控信号分析系统，开发验证触控信号SNR补偿算法
","任职要求：
必备技能：
1.拥有丰富的FPGA项目开发经验，掌握Xilinx公司FPGA结构以及设计流程，有良好的FPGA外围硬件设计基础；
2.精通Verilog或VHDL等逻辑设计语言，熟练使用示波器，逻辑分析仪，Modelsim等各种调试仿真工具；
3.对FPGA相关的整体方案设计，代码架构有深刻的理解
4.对FPGA的debug及相关调试功能开发有较深刻的理解
5.熟悉FPGA算法实现，掌握常见的ADC、DAC、SPI、I2C、UART开发；
优选：
1.熟悉LCD/AMOLED像素驱动电路基本原理
2.掌握触控主动笔各式协议F/W开发经验
3.具备图像处理算法开发项目经验
4.具备面板显示、终端、SOC相关项目开发经验

5年及以上FPGA开发经验，专业是电子/通信/系统/自动化方向优先"
102,嵌入式软件工程师,高级FPGA验证工程师,20-40k,成都,5-10年-本科-FPGA验证-软件设计-硬件设计-FPGA-单片机,5-10年-本科-FPGA验证-软件设计-硬件设计-FPGA-单片机,某深圳电子/半导体/集成电路上市公司,电子/半导体/集成电路-已上市-100-499人,成都,电子/半导体/集成电路-已上市-100-499人,"工作职责
1.负责项目整体FPGA验证工作，包括和其它团队合作制定验证计划，审阅验证结果等；
2.负责项目FPGA硬件验证平台搭建及调试；
3.负责FPGA验证用例编写及设计验证，并能指导低职级工程师工作；
4.负责和软件开发及前端设计等团队分析定位设计问题；
5.参与相关流程制定和文档输出
","任职资格
1.本科以上学历，通信、电子信息工程、微电子、计算机等相关专业
2.5年以上MCU产品FPGA验证工作经验
3.熟悉ARM-Based MCU产品FPGA硬件验证平台设计及相关调试工具
4.熟悉FPGA验证流程，包括FPGA验证计划制定、验证用例编写、DUT功能及性能测试
5.熟悉Xilinx FPGA，熟练使用Synplify，Vivado，ISE等开发工具，熟悉C或者C++编程语言
6.有高性能MCU产品 FPGA验证经验优先，熟悉以太网，CAN总线或Security相关优先
7.有车规级芯片FPGA经验优先， 熟悉劳德巴赫等开发调试工具优先
8.具有成功量产芯片的FPGA验证经验；
9.具有自我驱动和团队合作精神，较强的口头和书面交流能力；"
103,嵌入式软件工程师,FPGA底层硬件设计工程师 (MJ000135),20-40k·14薪,杭州,1-3年-本科-FPGA验证-FPGA开发-FPGA-TCL-C语言-C/C++,1-3年-本科-FPGA验证-FPGA开发-FPGA-TCL-C语言-C/C++,旗捷科技,电子/半导体/集成电路-100-499人,杭州,电子/半导体/集成电路-100-499人,"岗位职责：

1，对数字设计进行FPGA原型开发和验证，使用过主流FPGA的工具（例如：Vivado等）

1，理解FPGA底层硬件架构，熟悉FPGA的基础硬件组成。

2，理解FPGA综合，布局布线等策略。

3，了解如何生成、编辑和管理用于配置FPGA硬件的位流（bit文件）。,

4，具有数字集成电路（IC）设计和验证的基础知识和经验。

5，与公司其他部门或团队（如ASIC设计、系统架构等）进行密切合作，确保FPGA的底层硬件设计能够满足上层逻辑和应用需求。

6，使用相关工具和技术，配合IC验证人员进行底层硬件仿真，以验证设计的正确性。

7，根据应用需求，进行FPGA底层硬件的性能和功耗优化。

","岗位要求：

1、微电子、电子工程或通信相关专业大学本科以上学历，

2、拥有FPGA验证、开发2年以上经验；

3、熟练使用ISE、Vivado、Synplify、vcs和modelsim等开发工具；

4、精通Verilog语言，FPGA逻辑验证，熟悉FPGA芯片架构；

5、掌握tcl、perl等语言优先考虑。"
104,嵌入式软件工程师,FPGA高级工程师,30-50k,深圳-光明区,5-10年-大专-FPGA开发-硬件设计-逻辑设计-RapidIO-PCIE-以太网-示波器-FPGA,5-10年-大专-FPGA开发-硬件设计-逻辑设计-RapidIO-PCIE-以太网-示波器-FPGA,某知名公司,仪器仪表-50-99人,深圳-光明区,仪器仪表-50-99人,"1.硬件工程师：FPGA电路设计开发
职位内容：
1.根据产品方案设计电路板，功能包括模拟信号的采集和降噪、模数转换等处理，与上位机的通讯，电机驱动、输入输出控制等。
2.电路板样品制作（包含多层板及FPGA相关硬件电路设计），从原理图设计、PCB设计，布板，出图及打样，制定各电子元件规格书、产品BOM及物料申请表，硬件测试、调试，根据方案进行元器件的选型、测试和使用；
3.制定批量产品的调试验收，产品测试、调试工装的研制与开发，产品生产过程中质量问题，工艺问题的解决与推动；
4.负责产品验证测试，质量问题分析、统计，制定零部件、原材料的检验、验证条件；
要求：
1. 熟练掌握硬件电路设计原理，包含电磁干扰以及电路完整性的设计，能够设计FPGA相关硬件电路以及多层板的绘制；
2. 熟悉模拟电路和信号处理，理论基础扎实并且有实操经验；
3. 完整经历过工业产品从原理设计到最终的量产测试全过程；
3. 熟练使用电烙铁、示波器等工具，维修坏板子及更换备品的基本动手能力
4..能会基础的嵌入式编程。


2.Fpga高级工程师：Fpga代码逻辑开发
岗位职责:
1、负责FPGA,CPLD相关项目的代码开发、调试；
2、负责FPGA系统工程搭建、开发、性能分析及优化；
3、负责产品的FPGA相关技术的评估验证及选型；
4、负责基于FPGA的ethercat通信模块的开发；
5、参与其他项目的开发调试；
","任职要求：
1、熟练掌握Verilog语言，深入理解嵌入式软硬件系统，具备系统联调经验；
2、具有独立开发FPGA相关项目工作经验，熟悉Alter或Xilinx开发平台；
3、熟悉pcie/rapidio/ethernet等高速接口优先；
4、熟悉FPGA设计和仿真工具的使用；
5、统招本科及以上学历，计算机、微电子、自动化等相关专业。"
105,嵌入式软件工程师,高级FPGA验证工程师,30-55k·16薪,西安,3-5年-硕士-FPGA验证-软件设计-硬件设计-FPGA-单片机,3-5年-硕士-FPGA验证-软件设计-硬件设计-FPGA-单片机,某深圳电子/半导体/集成电路上市公司,电子/半导体/集成电路-已上市-100-499人,西安,电子/半导体/集成电路-已上市-100-499人,"可以base西安，成都，合肥
工作职责
1.负责项目整体FPGA验证工作，包括和其它团队合作制定验证计划，审阅验证结果等；
2.负责项目FPGA硬件验证平台搭建及调试；
3.负责FPGA验证用例编写及设计验证，并能指导低职级工程师工作；
4.负责和软件开发及前端设计等团队分析定位设计问题；
5.参与相关流程制定和文档输出
","任职资格
1.本科以上学历，通信、电子信息工程、微电子、计算机等相关专业
2.5年以上MCU产品FPGA验证工作经验
3.熟悉ARM-Based MCU产品FPGA硬件验证平台设计及相关调试工具
4.熟悉FPGA验证流程，包括FPGA验证计划制定、验证用例编写、DUT功能及性能测试
5.熟悉Xilinx FPGA，熟练使用Synplify，Vivado，ISE等开发工具，熟悉C或者C++编程语言
6.有高性能MCU产品 FPGA验证经验优先，熟悉以太网，CAN总线或Security相关优先
7.有车规级芯片FPGA经验优先， 熟悉劳德巴赫等开发调试工具优先
8.具有成功量产芯片的FPGA验证经验；
9.具有自我驱动和团队合作精神，较强的口头和书面交流能力；"
106,嵌入式软件工程师,FPGA开发工程师,20-40k·14薪,苏州-昆山,3-5年-本科-工业以太网-总线开发-精通FPGA设计,3-5年-本科-工业以太网-总线开发-精通FPGA设计,某苏州机械/设备公司,机械/设备-100-499人,苏州-昆山,机械/设备-100-499人,"岗位职责:
1、根据系统需求，设计系统中FPGA方案:
2，负责基于FPGA的高速以太网开发与难护
3，负责FPGA设计总体方案、模块划分，关键模块的逻疆设计、仿真、调试;
4、确定硬件原理设计方玄中的FPGA百联关系，协助审被硬件原理图中FPGA部分设计:
5，指导编当系统中FPGA设计文档、测试文档与使用文档等
","岗位要求:
1、FPGA设计开发经验3-5年以上:
2、精通FPGA设计开发流程，如芯片选型，盗源评估等:
3、深入理解最入式欢硬件系统，具备系统联调经验，
4、具有高速接口设计的经验，熟悉时序约束，异步接口处理
5、掌握Xlinx/Altera公司FPGA芯片特点及开发环境，熟悉常用IP及总线规范，精通 Verilog 或VHDL编码:
6，具有算法开发经验，熟悉常用高速接口的IP、总线规机范:
7、具有独立完FPGA产品研发经验优先，具有3年及以上独立设计和调试FPGA项目经验
8、具有项目团队管理经验者优先。
8、责任心强，团队意识强，事业心较强，心理承受力较强"
107,嵌入式软件工程师,fpga开发工程师,20-30k,北京,3-5年-硕士-逻辑设计-PCIE-FPGA-HDL,3-5年-硕士-逻辑设计-PCIE-FPGA-HDL,某高新技术国企,电子/芯片/半导体-已上市-10000人以上,北京,电子/芯片/半导体-已上市-10000人以上,"FPGA 开发工程师（FC-AE-1553 方向）

工作职责描述：

1. 负责 FC-AE-1553 协议及相应算法研究及开发。

2. 设计 FC-AE-1553 逻辑功能架构及验证方案；

3. 负责 FC-AE-1553 协议的逻辑功能开发及实现。

","岗位要求描述：

1. 专业要求

电子信息工程、通信工程类。

2. 工作经验要求

硕士三年以上工作经验。

3. 核心技能要求

a) 熟练掌握 Verilog 语言，有过大型逻辑产品开发经验；

b) 熟练掌握 ISE/VIVADO/ModelSim 等 HDL 仿真验证工具；

c) 精通 Xilinx FPGA 开发工作；

d) 有算法的研究和实现能力；

e) 有良好的沟通和英文文献阅读能力,具有较强的责任心，逻辑思维能力和学习能力。

f) 有较强的问题定位与排查能力；

4. 优先技能要求

a) 具有 FC 子卡开发经验者优先；

b) 管理过大型逻辑类产品的优先；

一、FPGA 开发工程师（无线通信方向）
工作职责描述：
1)、参与 OFDM 通信系统论证与设计；
2)、负责基于 802.11a 协议的 OFDM 通信算法的 FPGA 实现；
3）、完成软件无线电等平台的接口设计与调试；
4)、负责相关文档的编写和维护；
5)、协助团队成员进行联调、测试及验证。
"
108,嵌入式软件工程师,FPGA开发工程师,20-40k·14薪,苏州-昆山,3-5年-统招本科-FPGA开发-VHDL-Verilog-总线-以太网,3-5年-统招本科-FPGA开发-VHDL-Verilog-总线-以太网,某苏州机械/设备公司,机械/设备-100-499人,苏州-昆山,机械/设备-100-499人,"岗位眼责:
1、根据系统需求，设计系统中FPGA方案:
2，负吉基于FPGA的高速以太网开发与难护
3，负责FPGA设计总体方案、模块划分，关键模块的逻疆设计、仿真、调试;
4、确定硬件原理设计方玄中的FPGA百联关系，协助审被硬件原理图中FPGA部分设计:
5，指导编当系统中FPGA设计文档、测试文档与使用文档等
","岗位要求:
1、FPGA设计开发经验3-5年以上:
2、精通FPGA设计开发流程，如芯片选型，盗源评估等:
3、深入理解最入式欢硬件系统，具备系统联调经验，
4、具有高速接口设计的经验，熟悉时序约束，异步接口处理
5、掌握Xlinx/Altera公司FPGA芯片特点及开发环境，熟悉常用IP及总线规范，精通 Verilog 或VHDL编码:
6，具有算法开发经验，熟唐常用高速接口的IP、总线规机范:
7、具有独立完FPGA产品研发经验优先，具有3年及以上独立设计和调试FPGA项目经验
8、具有项目团队管理经验者优先。
8、责任心强，团队意识强，事业心较强，心理承受力较强"
109,嵌入式软件工程师,FPGA(反无人/塞防科技/电子对抗/skyfend),30-50k·17薪,西安,3-5年-本科-FPGA开发-软件设计-SDRAM-DDR-以太网-USB-FPGA,3-5年-本科-FPGA开发-软件设计-SDRAM-DDR-以太网-USB-FPGA,道通科技,汽车-已上市-2000-5000人,西安,汽车-已上市-2000-5000人,,
110,嵌入式软件工程师,FPGA(反无人/塞防科技/电子对抗/skyfend),30-50k·17薪,深圳-南山区,3-5年-本科-FPGA开发-软件设计-SDRAM-DDR-以太网-USB-FPGA,3-5年-本科-FPGA开发-软件设计-SDRAM-DDR-以太网-USB-FPGA,道通科技,汽车-已上市-2000-5000人,深圳-南山区,汽车-已上市-2000-5000人,,
111,嵌入式软件工程师,FPGA原型验证（Prototyping）工程师,35-65k·16薪,上海,3-5年-统招本科-FPGA验证,3-5年-统招本科-FPGA验证,某上海大型电子技术公司,电子/半导体/集成电路-A轮-10000人以上,上海,电子/半导体/集成电路-A轮-10000人以上,"职责描述： 

1.根据项目要求参与芯片的系统功能及软硬件原型验证和开发，负责 SoC/Subsystem 的 RTL 到 FPGA 原型机测试平台的设计实现与有效性测试； 

2.制订FPGA原型验证的策略和开发计划，跟进FPGA原型验证方法学的演进，参与设计完善FPGA设计流程；

3.指导硬件工程师绘制FPGA原型验证平台高速接口子卡的原理图及PCB；

4.负责FPGA原型验证平台高速接口子卡的调试；

5.负责FPGA原型验证报告的整理及相关技术文档的编写；

 

","任职要求: 

1.电子、通信等相关专业硕士及以上学历，5年以上相关工作经验；

2.理解基于FPGA的SoC原型验证流程并熟练使用相关实现工具；

3.熟悉Xilinx/Altera等FPGA器件的型号及规格，精通FPGA内部PLL、DDR、PCIE等IP的应用及IO电气特性；

4.熟悉 C/C++语言知识或熟悉一种脚本语言，如 perl/python/ruby 等；

5.有DDR/PCIE/USB/UFS/Ethernet/Serdes验证或FPGA调试经验者尤佳；

6.有多媒体子系统（MIPI/ISP/NPU/DPU/VPU）验证或FPGA调试经验者尤佳；

7.良好的沟通及团队协作能力，强烈的责任心和工作热情，英语读写熟练。"
112,嵌入式软件工程师,FPGA,30-40k,长沙-岳麓区,3-5年-本科-算法开发-FPGA开发-MIPI-FPGA-HDL,3-5年-本科-算法开发-FPGA开发-MIPI-FPGA-HDL,某东莞仪器仪表公司,仪器仪表-融资未公开-100-499人,长沙-岳麓区,仪器仪表-融资未公开-100-499人,,
113,嵌入式软件工程师,FPGA开发工程师,20-40k·14薪,苏州-工业园区,3-5年-本科-算法开发-以太网-Altera-FPGA,3-5年-本科-算法开发-以太网-Altera-FPGA,昆山纳博旺精工科技有限公司,机械/设备-100-499人,苏州-工业园区,机械/设备-100-499人,"岗位职责：
1、根据系统需求，设计系统中FPGA方案；
2，负责基于FPGA的高速以太网开发与维护。
3、负责FPGA设计总体方案、模块划分，关键模块的逻辑设计、仿真、调试；
4、确定硬件原理设计方案中的FPGA互联关系，协助审核硬件原理图中FPGA部分设计；
5、指导编写系统中FPGA设计文档、测试文档与使用文档等。

","岗位要求：
1、FPGA设计开发经验3-5年以上；
2、精通FPGA设计开发流程，如芯片选型，资源评估等；
3、深入理解嵌入式软硬件系统，具备系统联调经验；
4、具有高速接口设计的经验，熟悉时序约束，异步接口处理；
5、掌握Xlinx/Altera公司FPGA芯片特点及开发环境，熟悉常用IP及总线规范，精通 Verilog 或VHDL编码；
6、具有算法开发经验，熟悉常用高速接口的IP、总线规范；
7、具有独立完整FPGA产品研发经验优先，具有3年及以上独立设计和调试FPGA项目经验；
8、具有项目团队管理经验者优先。
8、责任心强，团队意识强，事业心较强，心理承受力较强。"
114,嵌入式软件工程师,FPGA工程师,30-40k,长沙,经验不限-学历不限-算法开发-FPGA开发-MIPI-FPGA-HDL,经验不限-学历不限-算法开发-FPGA开发-MIPI-FPGA-HDL,某东莞仪器仪表公司,仪器仪表-融资未公开-100-499人,长沙,仪器仪表-融资未公开-100-499人,,
115,嵌入式软件工程师,硬件设计工程师（FPGA),25-50k,上海-浦东新区,3-5年-本科-FPGA开发-硬件设计-软件设计-PCIE-UART-RapidIO-Altera-FPGA-M语言-Matlab,3-5年-本科-FPGA开发-硬件设计-软件设计-PCIE-UART-RapidIO-Altera-FPGA-M语言-Matlab,中亚股份,机械/设备-创业板上市-1000-2000人,上海-浦东新区,机械/设备-创业板上市-1000-2000人,,
116,嵌入式软件工程师,FPGA逻辑工程师,25-40k·15薪,成都,5-10年-统招本科-FPGA开发-Altera-Vivado-TCL-LabVIEW-Golang-FPGA-D语言-R语言-C/C++,5-10年-统招本科-FPGA开发-Altera-Vivado-TCL-LabVIEW-Golang-FPGA-D语言-R语言-C/C++,某成都知名计算机硬件公司,计算机硬件-融资未公开-100-499人,成都,计算机硬件-融资未公开-100-499人,"岗位职责：
1、参与需求分析、系统方案设计，关键 FPGA 选型评估；
2、负责方案设计、逻辑开发以及仿真验证，系统的板级调试，定位问题并解决问题；
3、配合硬件和软件完成调试验证、集成，以及配合客户移植、调试程序；
4、根据部门工作安排，承担 FPGA 项目其他相关研发工作。
岗位要求：
1、熟悉 Xilinx  的 FPGA 器件，能够熟练使用 Vivado 工程软件；熟练使用VCS、Verdi进行仿真、DC综合；熟悉python、tcl、perl等脚本语言中的一种或多种；
2、精通 VerilogHDL 语言和时序约束、时序分析、时序优化方法，掌握 FPGA 设计、开发流程和仿真技术，具有独立的 FPGA 编码、仿真、调试能力，具有良好的编程习惯；
3、熟悉DDR3/4、SRIO、 Serdes 、UART、以太网、SPI、 PCle 接口 FPGA 开发，掌握 AXI 总线、AMBA总线协议；
","任职资格
1、电子类相关专业，3年以上FPGA开发经验；
2、掌握FPGA设计方法，熟悉xilinx\Altera等公司的FPGA\CPLD器件
3、具备 FPGA 调试经验和国产化FPGA使用经验者优先；
4、有较强的沟通协调能力，良好的团队合作精神。"
117,嵌入式软件工程师,FPGA开发工程师,23-45k,苏州-昆山,3-5年-统招本科-FPGA设计开发经验-算法开发-FPGA开发,3-5年-统招本科-FPGA设计开发经验-算法开发-FPGA开发,某苏州机械/设备公司,机械/设备-100-499人,苏州-昆山,机械/设备-100-499人,"岗位职责：
1、根据系统需求，设计系统中FPGA方案； 
2、负责基于FPGA的高速以太网开发与维护。 
3、负责FPGA设计总体方案、模块划分，关键模块的逻辑设计、仿真、调试； 
4、确定硬件原理设计方案中的FPGA互联关系，协助审核硬件原理图中FPGA部分设计； 
5、指导编写系统中FPGA设计文档、测试文档与使用文档等。 
","岗位要求： 
1、FPGA设计开发经验3-5年以上； 
2、精通FPGA设计开发流程，如芯片选型，资源评估等； 
3、深入理解嵌入式软硬件系统，具备系统联调经验； 
4、具有高速接口设计的经验，熟悉时序约束，异步接口处理；
5、掌握Xlinx/Altera公司FPGA芯片特点及开发环境，熟悉常用IP及总线规范，精通 Verilog 或VHDL编码； 
6、具有算法开发经验，熟悉常用高速接口的IP、总线规范； 
7、具有独立完整FPGA产品研发经验优先，具有3年及以上独立设计和调试FPGA项目经
8、具有项目团队管理经验者优先。
9、责任心强，团队意识强，事业心较强，心理承受力较强。"
118,嵌入式软件工程师,FPGA开发工程师,20-40k·14薪,苏州-昆山,5-10年-本科-FPGA开发,5-10年-本科-FPGA开发,某苏州机械/设备公司,机械/设备-100-499人,苏州-昆山,机械/设备-100-499人,"1、根据系统需求，设计系统中FPGA方案:
2，负责基于FPGA的高速以太网开发与难护
3，负责FPGA设计总体方案、模块划分，关键模块的逻疆设计、仿真、调试;
4、确定硬件原理设计方玄中的FPGA百联关系，协助审被硬件原理图中FPGA部分设计:
5，指导编当系统中FPGA设计文档、测试文档与使用文档等
","岗位要求:
1、FPGA设计开发经验3-5年以上:
2、精通FPGA设计开发流程，如芯片选型，盗源评估等:
3、深入理解最入式欢硬件系统，具备系统联调经验，
4、具有高速接口设计的经验，熟悉时序约束，异步接口处理
5、掌握Xlinx/Altera公司FPGA芯片特点及开发环境，熟悉常用IP及总线规范，精通 Verilog 或VHDL编码:
6，具有算法开发经验，熟唐常用高速接口的IP、总线规机范:
7、具有独立完FPGA产品研发经验优先，具有3年及以上独立设计和调试FPGA项目经验
8、具有项目团队管理经验者优先。
8、责任心强，团队意识强，事业心较强，心理承受力较强"
119,嵌入式软件工程师,FPGA开发工程师,20-40k·14薪,苏州,1-3年-本科-FPGA开发-算法开发-Altera-以太网-FPGA,1-3年-本科-FPGA开发-算法开发-Altera-以太网-FPGA,某苏州机械/设备公司,机械/设备-100-499人,苏州,机械/设备-100-499人,"岗位眼责:
1、根据系统需求，设计系统中FPGA方案:
2，负吉基于FPGA的高速以太网开发与难护
3，负责FPGA设计总体方案、模块划分，关键模块的逻疆设计、仿真、调试;
4、确定硬件原理设计方玄中的FPGA百联关系，协助审被硬件原理图中FPGA部分设计:
5，指导编当系统中FPGA设计文档、测试文档与使用文档等
","岗位要求:
1、FPGA设计开发经验3-5年以上:
2、精通FPGA设计开发流程，如芯片选型，盗源评估等:
3、深入理解最入式欢硬件系统，具备系统联调经验，
4、具有高速接口设计的经验，熟悉时序约束，异步接口处理
5、掌握Xlinx/Altera公司FPGA芯片特点及开发环境，熟悉常用IP及总线规范，精通 Verilog 或VHDL编码:
6，具有算法开发经验，熟唐常用高速接口的IP、总线规机范:
7、具有独立完FPGA产品研发经验优先，具有3年及以上独立设计和调试FPGA项目经验
8、具有项目团队管理经验者优先。
8、责任心强，团队意识强，事业心较强，心理承受力较强"
120,嵌入式软件工程师,IC/FPGA验证工程师【西安 成都 合肥】,30-60k·15薪,成都,5-10年-统招本科-FPGA验证-软件设计-硬件设计-FPGA-单片机,5-10年-统招本科-FPGA验证-软件设计-硬件设计-FPGA-单片机,某深圳电子/半导体/集成电路上市公司,电子/半导体/集成电路-已上市-100-499人,成都,电子/半导体/集成电路-已上市-100-499人,"工作职责
1.负责项目整体FPGA验证工作，包括和其它团队合作制定验证计划，审阅验证结果等；
2.负责项目FPGA硬件验证平台搭建及调试；
3.负责FPGA验证用例编写及设计验证，并能指导低职级工程师工作；
4.负责和软件开发及前端设计等团队分析定位设计问题；
5.参与相关流程制定和文档输出
","任职资格
1.本科以上学历，通信、电子信息工程、微电子、计算机等相关专业
2.5年以上MCU产品FPGA验证工作经验
3.熟悉ARM-Based MCU产品FPGA硬件验证平台设计及相关调试工具
4.熟悉FPGA验证流程，包括FPGA验证计划制定、验证用例编写、DUT功能及性能测试
5.熟悉Xilinx FPGA，熟练使用Synplify，Vivado，ISE等开发工具，熟悉C或者C++编程语言
6.有高性能MCU产品 FPGA验证经验优先，熟悉以太网，CAN总线或Security相关优先
7.有车规级芯片FPGA经验优先， 熟悉劳德巴赫等开发调试工具优先
8.具有成功量产芯片的FPGA验证经验；
9.具有自我驱动和团队合作精神，较强的口头和书面交流能力；"
121,嵌入式软件工程师,FPGA开发工程师,25-50k·14薪,合肥-高新区,3-5年-统招本科-FPGA开发-算法开发-FPGA,3-5年-统招本科-FPGA开发-算法开发-FPGA,御微半导体,电子/半导体/集成电路-100-499人,合肥-高新区,电子/半导体/集成电路-100-499人,,
